blur_restaurant_uuid,date,weekday,site_id,village,price,yyyy-mm
rf767b1,2021-10-14,4,新北市板橋區,漢生里,19097.0,2021-10
rf767b1,2021-10-15,5,新北市板橋區,漢生里,24200.0,2021-10
rf767b1,2021-10-16,6,新北市板橋區,漢生里,48623.0,2021-10
rf767b1,2021-10-17,7,新北市板橋區,漢生里,54765.0,2021-10
rf767b1,2021-10-18,1,新北市板橋區,漢生里,29938.0,2021-10
rf767b1,2021-10-19,2,新北市板橋區,漢生里,21752.0,2021-10
rf767b1,2021-10-20,3,新北市板橋區,漢生里,31723.0,2021-10
rf767b1,2021-10-21,4,新北市板橋區,漢生里,22878.0,2021-10
rf767b1,2021-10-22,5,新北市板橋區,漢生里,15234.0,2021-10
rf767b1,2021-10-23,6,新北市板橋區,漢生里,37566.0,2021-10
rf767b1,2021-10-24,7,新北市板橋區,漢生里,47735.0,2021-10
rf767b1,2021-10-25,1,新北市板橋區,漢生里,22820.0,2021-10
rf767b1,2021-10-26,2,新北市板橋區,漢生里,25668.0,2021-10
rf767b1,2021-10-27,3,新北市板橋區,漢生里,23410.0,2021-10
rf767b1,2021-10-28,4,新北市板橋區,漢生里,27285.0,2021-10
rf767b1,2021-10-29,5,新北市板橋區,漢生里,22853.0,2021-10
rf767b1,2021-10-30,6,新北市板橋區,漢生里,47506.0,2021-10
rf767b1,2021-10-31,7,新北市板橋區,漢生里,56346.0,2021-10
rf767b1,2021-11-01,1,新北市板橋區,漢生里,31819.0,2021-11
rf767b1,2021-11-02,2,新北市板橋區,漢生里,18531.0,2021-11
rf767b1,2021-11-03,3,新北市板橋區,漢生里,27125.0,2021-11
rf767b1,2021-11-04,4,新北市板橋區,漢生里,20405.0,2021-11
rf767b1,2021-11-05,5,新北市板橋區,漢生里,22094.0,2021-11
rf767b1,2021-11-06,6,新北市板橋區,漢生里,48184.0,2021-11
rf767b1,2021-11-07,7,新北市板橋區,漢生里,52119.0,2021-11
rf767b1,2021-11-08,1,新北市板橋區,漢生里,21379.0,2021-11
rf767b1,2021-11-09,2,新北市板橋區,漢生里,17160.0,2021-11
rf767b1,2021-11-10,3,新北市板橋區,漢生里,20589.0,2021-11
rf767b1,2021-11-11,4,新北市板橋區,漢生里,23395.0,2021-11
rf767b1,2021-11-12,5,新北市板橋區,漢生里,19928.0,2021-11
rf767b1,2021-11-13,6,新北市板橋區,漢生里,48652.0,2021-11
rf767b1,2021-11-14,7,新北市板橋區,漢生里,52492.0,2021-11
rf767b1,2021-11-15,1,新北市板橋區,漢生里,24186.0,2021-11
rf767b1,2021-11-16,2,新北市板橋區,漢生里,17291.0,2021-11
rf767b1,2021-11-17,3,新北市板橋區,漢生里,24039.0,2021-11
rf767b1,2021-11-18,4,新北市板橋區,漢生里,21510.0,2021-11
rf767b1,2021-11-19,5,新北市板橋區,漢生里,27716.0,2021-11
rf767b1,2021-11-20,6,新北市板橋區,漢生里,41455.0,2021-11
rf767b1,2021-11-21,7,新北市板橋區,漢生里,48533.0,2021-11
rf767b1,2021-11-22,1,新北市板橋區,漢生里,18547.0,2021-11
rf767b1,2021-11-23,2,新北市板橋區,漢生里,20006.0,2021-11
rf767b1,2021-11-24,3,新北市板橋區,漢生里,20897.0,2021-11
rf767b1,2021-11-25,4,新北市板橋區,漢生里,18853.0,2021-11
rf767b1,2021-11-26,5,新北市板橋區,漢生里,21933.0,2021-11
rf767b1,2021-11-27,6,新北市板橋區,漢生里,42875.0,2021-11
rf767b1,2021-11-28,7,新北市板橋區,漢生里,54255.0,2021-11
rf767b1,2021-11-29,1,新北市板橋區,漢生里,24891.0,2021-11
rf767b1,2021-11-30,2,新北市板橋區,漢生里,19156.0,2021-11
rf767b1,2021-12-01,3,新北市板橋區,漢生里,21683.0,2021-12
rf767b1,2021-12-02,4,新北市板橋區,漢生里,17434.0,2021-12
rf767b1,2021-12-03,5,新北市板橋區,漢生里,26955.0,2021-12
rf767b1,2021-12-04,6,新北市板橋區,漢生里,45241.0,2021-12
rf767b1,2021-12-05,7,新北市板橋區,漢生里,50112.0,2021-12
rf767b1,2021-12-06,1,新北市板橋區,漢生里,20759.0,2021-12
rf767b1,2021-12-07,2,新北市板橋區,漢生里,22363.0,2021-12
rf767b1,2021-12-08,3,新北市板橋區,漢生里,20408.0,2021-12
rf767b1,2021-12-09,4,新北市板橋區,漢生里,22947.0,2021-12
rf767b1,2021-12-10,5,新北市板橋區,漢生里,25359.0,2021-12
rf767b1,2021-12-11,6,新北市板橋區,漢生里,49221.0,2021-12
rf767b1,2021-12-12,7,新北市板橋區,漢生里,43311.0,2021-12
rf767b1,2021-12-13,1,新北市板橋區,漢生里,22619.0,2021-12
rf767b1,2021-12-14,2,新北市板橋區,漢生里,22487.0,2021-12
rf767b1,2021-12-15,3,新北市板橋區,漢生里,24618.0,2021-12
rf767b1,2021-12-16,4,新北市板橋區,漢生里,23478.0,2021-12
rf767b1,2021-12-17,5,新北市板橋區,漢生里,28588.0,2021-12
rf767b1,2021-12-18,6,新北市板橋區,漢生里,31776.0,2021-12
rf767b1,2021-12-19,7,新北市板橋區,漢生里,52682.0,2021-12
rf767b1,2021-12-20,1,新北市板橋區,漢生里,24519.0,2021-12
rf767b1,2021-12-21,2,新北市板橋區,漢生里,16508.0,2021-12
rf767b1,2021-12-22,3,新北市板橋區,漢生里,21291.0,2021-12
rf767b1,2021-12-23,4,新北市板橋區,漢生里,17940.0,2021-12
rf767b1,2021-12-24,5,新北市板橋區,漢生里,22696.0,2021-12
rf767b1,2021-12-25,6,新北市板橋區,漢生里,37902.0,2021-12
rf767b1,2021-12-26,7,新北市板橋區,漢生里,50619.0,2021-12
rf767b1,2021-12-27,1,新北市板橋區,漢生里,20659.0,2021-12
rf767b1,2021-12-28,2,新北市板橋區,漢生里,21834.0,2021-12
rf767b1,2021-12-29,3,新北市板橋區,漢生里,19563.0,2021-12
rf767b1,2021-12-30,4,新北市板橋區,漢生里,32383.0,2021-12
rf767b1,2021-12-31,5,新北市板橋區,漢生里,219617.0,2021-12
rf767b1,2022-01-01,6,新北市板橋區,漢生里,63694.0,2022-01
rf767b1,2022-01-02,7,新北市板橋區,漢生里,50012.0,2022-01
rf767b1,2022-01-03,1,新北市板橋區,漢生里,25793.0,2022-01
rf767b1,2022-01-04,2,新北市板橋區,漢生里,18352.0,2022-01
rf767b1,2022-01-05,3,新北市板橋區,漢生里,30598.0,2022-01
rf767b1,2022-01-06,4,新北市板橋區,漢生里,14810.0,2022-01
rf767b1,2022-01-07,5,新北市板橋區,漢生里,20595.0,2022-01
rf767b1,2022-01-08,6,新北市板橋區,漢生里,42641.0,2022-01
rf767b1,2022-01-09,7,新北市板橋區,漢生里,51475.0,2022-01
rf767b1,2022-01-10,1,新北市板橋區,漢生里,25274.0,2022-01
rf767b1,2022-01-11,2,新北市板橋區,漢生里,16860.0,2022-01
rf767b1,2022-01-12,3,新北市板橋區,漢生里,33634.0,2022-01
rf767b1,2022-01-13,4,新北市板橋區,漢生里,27839.0,2022-01
rf767b1,2022-01-14,5,新北市板橋區,漢生里,25982.0,2022-01
rf767b1,2022-01-15,6,新北市板橋區,漢生里,57583.0,2022-01
rf767b1,2022-01-16,7,新北市板橋區,漢生里,45626.0,2022-01
rf767b1,2022-01-17,1,新北市板橋區,漢生里,27897.0,2022-01
rf767b1,2022-01-18,2,新北市板橋區,漢生里,23167.0,2022-01
rf767b1,2022-01-19,3,新北市板橋區,漢生里,37015.0,2022-01
rf767b1,2022-01-20,4,新北市板橋區,漢生里,27421.0,2022-01
rf767b1,2022-01-21,5,新北市板橋區,漢生里,25031.0,2022-01
rf767b1,2022-01-22,6,新北市板橋區,漢生里,48414.0,2022-01
rf767b1,2022-01-23,7,新北市板橋區,漢生里,53348.0,2022-01
rf767b1,2022-01-24,1,新北市板橋區,漢生里,29777.0,2022-01
rf767b1,2022-01-25,2,新北市板橋區,漢生里,32298.0,2022-01
rf767b1,2022-01-26,3,新北市板橋區,漢生里,34715.0,2022-01
rf767b1,2022-01-27,4,新北市板橋區,漢生里,28700.0,2022-01
rf767b1,2022-01-28,5,新北市板橋區,漢生里,26049.0,2022-01
rf767b1,2022-01-29,6,新北市板橋區,漢生里,48550.0,2022-01
rf767b1,2022-01-30,7,新北市板橋區,漢生里,40371.0,2022-01
rf767b1,2022-02-05,6,新北市板橋區,漢生里,38727.0,2022-02
rf767b1,2022-02-06,7,新北市板橋區,漢生里,43933.0,2022-02
rf767b1,2022-02-07,1,新北市板橋區,漢生里,32493.0,2022-02
rf767b1,2022-02-08,2,新北市板橋區,漢生里,31048.0,2022-02
rf767b1,2022-02-09,3,新北市板橋區,漢生里,27852.0,2022-02
rf767b1,2022-02-10,4,新北市板橋區,漢生里,31705.0,2022-02
rf767b1,2022-02-11,5,新北市板橋區,漢生里,32043.0,2022-02
rf767b1,2022-02-12,6,新北市板橋區,漢生里,49645.0,2022-02
rf767b1,2022-02-13,7,新北市板橋區,漢生里,53808.0,2022-02
rf767b1,2022-02-14,1,新北市板橋區,漢生里,20899.0,2022-02
rf767b1,2022-02-15,2,新北市板橋區,漢生里,25840.0,2022-02
rf767b1,2022-02-16,3,新北市板橋區,漢生里,23020.0,2022-02
rf767b1,2022-02-17,4,新北市板橋區,漢生里,22780.0,2022-02
rf767b1,2022-02-18,5,新北市板橋區,漢生里,27783.0,2022-02
rf767b1,2022-02-19,6,新北市板橋區,漢生里,47143.0,2022-02
rf767b1,2022-02-20,7,新北市板橋區,漢生里,41431.0,2022-02
rf767b1,2022-02-21,1,新北市板橋區,漢生里,24659.0,2022-02
rf767b1,2022-02-22,2,新北市板橋區,漢生里,17856.0,2022-02
rf767b1,2022-02-23,3,新北市板橋區,漢生里,23842.0,2022-02
rf767b1,2022-02-24,4,新北市板橋區,漢生里,21032.0,2022-02
rf767b1,2022-02-25,5,新北市板橋區,漢生里,25236.0,2022-02
rf767b1,2022-02-26,6,新北市板橋區,漢生里,50059.0,2022-02
rf767b1,2022-02-27,7,新北市板橋區,漢生里,56560.0,2022-02
rf767b1,2022-02-28,1,新北市板橋區,漢生里,48273.0,2022-02
rf767b1,2022-03-01,2,新北市板橋區,漢生里,27407.0,2022-03
rf767b1,2022-03-02,3,新北市板橋區,漢生里,23883.0,2022-03
rf767b1,2022-03-03,4,新北市板橋區,漢生里,16754.0,2022-03
rf767b1,2022-03-04,5,新北市板橋區,漢生里,29399.0,2022-03
rf767b1,2022-03-05,6,新北市板橋區,漢生里,51689.0,2022-03
rf767b1,2022-03-06,7,新北市板橋區,漢生里,53259.0,2022-03
rf767b1,2022-03-07,1,新北市板橋區,漢生里,23106.0,2022-03
rf767b1,2022-03-08,2,新北市板橋區,漢生里,23523.0,2022-03
rf767b1,2022-03-09,3,新北市板橋區,漢生里,27468.0,2022-03
rf767b1,2022-03-10,4,新北市板橋區,漢生里,26247.0,2022-03
rf767b1,2022-03-11,5,新北市板橋區,漢生里,28644.0,2022-03
rf767b1,2022-03-12,6,新北市板橋區,漢生里,53795.0,2022-03
rf767b1,2022-03-13,7,新北市板橋區,漢生里,54082.0,2022-03
rf767b1,2022-03-14,1,新北市板橋區,漢生里,25855.0,2022-03
rf767b1,2022-03-15,2,新北市板橋區,漢生里,27948.0,2022-03
rf767b1,2022-03-16,3,新北市板橋區,漢生里,23564.0,2022-03
rf767b1,2022-03-17,4,新北市板橋區,漢生里,27958.0,2022-03
rf767b1,2022-03-18,5,新北市板橋區,漢生里,24895.0,2022-03
rf767b1,2022-03-19,6,新北市板橋區,漢生里,48988.0,2022-03
rf767b1,2022-03-20,7,新北市板橋區,漢生里,55578.0,2022-03
rf767b1,2022-03-21,1,新北市板橋區,漢生里,31472.0,2022-03
rf767b1,2022-03-22,2,新北市板橋區,漢生里,20100.0,2022-03
rf767b1,2022-03-23,3,新北市板橋區,漢生里,23310.0,2022-03
rf767b1,2022-03-24,4,新北市板橋區,漢生里,23422.0,2022-03
rf767b1,2022-03-25,5,新北市板橋區,漢生里,28791.0,2022-03
rf767b1,2022-03-26,6,新北市板橋區,漢生里,44728.0,2022-03
rf767b1,2022-03-27,7,新北市板橋區,漢生里,49452.0,2022-03
rf767b1,2022-03-28,1,新北市板橋區,漢生里,23483.0,2022-03
rf767b1,2022-03-29,2,新北市板橋區,漢生里,26440.0,2022-03
rf767b1,2022-03-30,3,新北市板橋區,漢生里,23260.0,2022-03
rf767b1,2022-03-31,4,新北市板橋區,漢生里,22196.0,2022-03
rf767b1,2022-04-01,5,新北市板橋區,漢生里,29708.0,2022-04
rf767b1,2022-04-02,6,新北市板橋區,漢生里,50864.0,2022-04
rf767b1,2022-04-03,7,新北市板橋區,漢生里,48987.0,2022-04
rf767b1,2022-04-04,1,新北市板橋區,漢生里,57399.0,2022-04
rf767b1,2022-04-05,2,新北市板橋區,漢生里,51921.0,2022-04
rf767b1,2022-04-06,3,新北市板橋區,漢生里,38600.0,2022-04
rf767b1,2022-04-07,4,新北市板橋區,漢生里,25665.0,2022-04
rf767b1,2022-04-08,5,新北市板橋區,漢生里,10125.0,2022-04
rf767b1,2022-04-09,6,新北市板橋區,漢生里,24763.0,2022-04
rf767b1,2022-04-10,7,新北市板橋區,漢生里,56142.0,2022-04
rf767b1,2022-04-11,1,新北市板橋區,漢生里,27922.0,2022-04
rf767b1,2022-04-12,2,新北市板橋區,漢生里,23809.0,2022-04
rf767b1,2022-04-13,3,新北市板橋區,漢生里,27852.0,2022-04
rf767b1,2022-04-14,4,新北市板橋區,漢生里,19765.0,2022-04
rf767b1,2022-04-15,5,新北市板橋區,漢生里,25016.0,2022-04
rf767b1,2022-04-16,6,新北市板橋區,漢生里,51826.0,2022-04
rf767b1,2022-04-17,7,新北市板橋區,漢生里,52745.0,2022-04
rf767b1,2022-04-18,1,新北市板橋區,漢生里,27222.0,2022-04
rf767b1,2022-04-19,2,新北市板橋區,漢生里,25439.0,2022-04
rf767b1,2022-04-20,3,新北市板橋區,漢生里,22291.0,2022-04
rf767b1,2022-04-21,4,新北市板橋區,漢生里,27531.0,2022-04
rf767b1,2022-04-22,5,新北市板橋區,漢生里,28957.0,2022-04
rf767b1,2022-04-23,6,新北市板橋區,漢生里,53650.0,2022-04
rf767b1,2022-04-24,7,新北市板橋區,漢生里,56491.0,2022-04
rf767b1,2022-04-25,1,新北市板橋區,漢生里,18811.0,2022-04
rf767b1,2022-04-26,2,新北市板橋區,漢生里,25520.0,2022-04
rf767b1,2022-04-27,3,新北市板橋區,漢生里,26051.0,2022-04
rf767b1,2022-04-28,4,新北市板橋區,漢生里,28099.0,2022-04
rf767b1,2022-04-29,5,新北市板橋區,漢生里,30487.0,2022-04
rf767b1,2022-04-30,6,新北市板橋區,漢生里,46380.0,2022-04
rf767b1,2022-05-01,7,新北市板橋區,漢生里,51081.0,2022-05
rf767b1,2022-05-02,1,新北市板橋區,漢生里,43911.0,2022-05
rf767b1,2022-05-03,2,新北市板橋區,漢生里,27905.0,2022-05
rf767b1,2022-05-04,3,新北市板橋區,漢生里,21838.0,2022-05
rf767b1,2022-05-05,4,新北市板橋區,漢生里,26698.0,2022-05
rf767b1,2022-05-06,5,新北市板橋區,漢生里,28724.0,2022-05
rf767b1,2022-05-07,6,新北市板橋區,漢生里,51729.0,2022-05
rf767b1,2022-05-08,7,新北市板橋區,漢生里,57444.0,2022-05
rf767b1,2022-05-09,1,新北市板橋區,漢生里,26883.0,2022-05
rf767b1,2022-05-10,2,新北市板橋區,漢生里,28577.0,2022-05
rf767b1,2022-05-11,3,新北市板橋區,漢生里,22511.0,2022-05
rf767b1,2022-05-12,4,新北市板橋區,漢生里,24844.0,2022-05
rf767b1,2022-05-13,5,新北市板橋區,漢生里,30555.0,2022-05
rf767b1,2022-05-14,6,新北市板橋區,漢生里,40739.0,2022-05
rf767b1,2022-05-15,7,新北市板橋區,漢生里,54099.0,2022-05
rf767b1,2022-05-16,1,新北市板橋區,漢生里,23899.0,2022-05
rf767b1,2022-05-17,2,新北市板橋區,漢生里,28030.0,2022-05
rf767b1,2022-05-18,3,新北市板橋區,漢生里,33485.0,2022-05
rf767b1,2022-05-19,4,新北市板橋區,漢生里,29239.0,2022-05
rf767b1,2022-05-20,5,新北市板橋區,漢生里,29735.0,2022-05
rf767b1,2022-05-21,6,新北市板橋區,漢生里,57584.0,2022-05
rf767b1,2022-05-22,7,新北市板橋區,漢生里,55649.0,2022-05
rf767b1,2022-05-23,1,新北市板橋區,漢生里,33345.0,2022-05
rf767b1,2022-05-24,2,新北市板橋區,漢生里,22806.0,2022-05
rf767b1,2022-05-25,3,新北市板橋區,漢生里,19903.0,2022-05
rf767b1,2022-05-26,4,新北市板橋區,漢生里,20317.0,2022-05
rf767b1,2022-05-27,5,新北市板橋區,漢生里,20037.0,2022-05
rf767b1,2022-05-28,6,新北市板橋區,漢生里,57110.0,2022-05
rf767b1,2022-05-29,7,新北市板橋區,漢生里,52378.0,2022-05
rf767b1,2022-05-30,1,新北市板橋區,漢生里,30378.0,2022-05
rf767b1,2022-05-31,2,新北市板橋區,漢生里,26470.0,2022-05
rf767b1,2022-06-01,3,新北市板橋區,漢生里,32729.0,2022-06
rf767b1,2022-06-02,4,新北市板橋區,漢生里,31719.0,2022-06
rf767b1,2022-06-03,5,新北市板橋區,漢生里,41056.0,2022-06
rf767b1,2022-06-04,6,新北市板橋區,漢生里,44207.0,2022-06
rf767b1,2022-06-05,7,新北市板橋區,漢生里,59165.0,2022-06
rf767b1,2022-06-06,1,新北市板橋區,漢生里,31120.0,2022-06
rf767b1,2022-06-07,2,新北市板橋區,漢生里,22511.0,2022-06
rf767b1,2022-06-08,3,新北市板橋區,漢生里,20562.0,2022-06
rf767b1,2022-06-09,4,新北市板橋區,漢生里,23670.0,2022-06
rf767b1,2022-06-10,5,新北市板橋區,漢生里,29212.0,2022-06
rf767b1,2022-06-11,6,新北市板橋區,漢生里,51576.0,2022-06
rf767b1,2022-06-12,7,新北市板橋區,漢生里,52974.0,2022-06
rf767b1,2022-06-13,1,新北市板橋區,漢生里,35142.0,2022-06
rf767b1,2022-06-16,4,新北市板橋區,漢生里,33104.0,2022-06
rf767b1,2022-06-17,5,新北市板橋區,漢生里,31158.0,2022-06
rf767b1,2022-06-18,6,新北市板橋區,漢生里,50695.0,2022-06
rf767b1,2022-06-19,7,新北市板橋區,漢生里,56665.0,2022-06
rf767b1,2022-06-20,1,新北市板橋區,漢生里,37611.0,2022-06
rf767b1,2022-06-21,2,新北市板橋區,漢生里,28049.0,2022-06
rf767b1,2022-06-22,3,新北市板橋區,漢生里,30204.0,2022-06
rf767b1,2022-06-23,4,新北市板橋區,漢生里,30082.0,2022-06
rf767b1,2022-06-24,5,新北市板橋區,漢生里,31435.0,2022-06
rf767b1,2022-06-25,6,新北市板橋區,漢生里,54970.0,2022-06
rf767b1,2022-06-26,7,新北市板橋區,漢生里,57620.0,2022-06
rf767b1,2022-06-27,1,新北市板橋區,漢生里,30494.0,2022-06
rf767b1,2022-06-28,2,新北市板橋區,漢生里,26580.0,2022-06
rf767b1,2022-06-29,3,新北市板橋區,漢生里,23505.0,2022-06
rf767b1,2022-06-30,4,新北市板橋區,漢生里,29741.0,2022-06
rf767b1,2022-07-01,5,新北市板橋區,漢生里,32606.0,2022-07
rf767b1,2022-07-02,6,新北市板橋區,漢生里,51547.0,2022-07
rf767b1,2022-07-03,7,新北市板橋區,漢生里,60373.0,2022-07
rf767b1,2022-07-04,1,新北市板橋區,漢生里,29622.0,2022-07
rf767b1,2022-07-05,2,新北市板橋區,漢生里,29149.0,2022-07
rf767b1,2022-07-06,3,新北市板橋區,漢生里,30731.0,2022-07
rf767b1,2022-07-07,4,新北市板橋區,漢生里,24645.0,2022-07
rf767b1,2022-07-08,5,新北市板橋區,漢生里,27356.0,2022-07
rf767b1,2022-07-09,6,新北市板橋區,漢生里,53990.0,2022-07
rf767b1,2022-07-10,7,新北市板橋區,漢生里,58239.0,2022-07
rf767b1,2022-07-11,1,新北市板橋區,漢生里,31510.0,2022-07
rf767b1,2022-07-12,2,新北市板橋區,漢生里,27963.0,2022-07
rf767b1,2022-07-13,3,新北市板橋區,漢生里,34052.0,2022-07
rf767b1,2022-07-14,4,新北市板橋區,漢生里,25712.0,2022-07
rf767b1,2022-07-15,5,新北市板橋區,漢生里,29364.0,2022-07
rf767b1,2022-07-16,6,新北市板橋區,漢生里,59851.0,2022-07
rf767b1,2022-07-17,7,新北市板橋區,漢生里,59919.0,2022-07
rf767b1,2022-07-18,1,新北市板橋區,漢生里,31145.0,2022-07
rf767b1,2022-07-19,2,新北市板橋區,漢生里,32895.0,2022-07
rf767b1,2022-07-20,3,新北市板橋區,漢生里,27462.0,2022-07
rf767b1,2022-07-21,4,新北市板橋區,漢生里,28041.0,2022-07
rf767b1,2022-07-22,5,新北市板橋區,漢生里,32571.0,2022-07
rf767b1,2022-07-23,6,新北市板橋區,漢生里,56231.0,2022-07
rf767b1,2022-07-24,7,新北市板橋區,漢生里,56654.0,2022-07
rf767b1,2022-07-25,1,新北市板橋區,漢生里,27443.0,2022-07
rf767b1,2022-07-26,2,新北市板橋區,漢生里,28649.0,2022-07
rf767b1,2022-07-27,3,新北市板橋區,漢生里,25539.0,2022-07
rf767b1,2022-07-28,4,新北市板橋區,漢生里,32529.0,2022-07
rf767b1,2022-07-29,5,新北市板橋區,漢生里,21955.0,2022-07
rf767b1,2022-07-30,6,新北市板橋區,漢生里,54170.0,2022-07
rf767b1,2022-07-31,7,新北市板橋區,漢生里,62032.0,2022-07
rf767b1,2022-08-01,1,新北市板橋區,漢生里,31102.0,2022-08
rf767b1,2022-08-02,2,新北市板橋區,漢生里,25679.0,2022-08
rf767b1,2022-08-03,3,新北市板橋區,漢生里,30575.0,2022-08
rf767b1,2022-08-04,4,新北市板橋區,漢生里,30612.0,2022-08
rf767b1,2022-08-05,5,新北市板橋區,漢生里,29019.0,2022-08
rf767b1,2022-08-06,6,新北市板橋區,漢生里,56708.0,2022-08
rf767b1,2022-08-07,7,新北市板橋區,漢生里,62102.0,2022-08
rf767b1,2022-08-08,1,新北市板橋區,漢生里,34061.0,2022-08
rf767b1,2022-08-09,2,新北市板橋區,漢生里,26582.0,2022-08
rf767b1,2022-08-10,3,新北市板橋區,漢生里,25817.0,2022-08
rf767b1,2022-08-11,4,新北市板橋區,漢生里,36321.0,2022-08
rf767b1,2022-08-12,5,新北市板橋區,漢生里,30919.0,2022-08
rf767b1,2022-08-13,6,新北市板橋區,漢生里,59437.0,2022-08
rf767b1,2022-08-14,7,新北市板橋區,漢生里,61004.0,2022-08
rf767b1,2022-08-15,1,新北市板橋區,漢生里,31082.0,2022-08
rf767b1,2022-08-16,2,新北市板橋區,漢生里,24791.0,2022-08
rf767b1,2022-08-17,3,新北市板橋區,漢生里,33105.0,2022-08
rf767b1,2022-08-18,4,新北市板橋區,漢生里,37976.0,2022-08
rf767b1,2022-08-19,5,新北市板橋區,漢生里,31300.0,2022-08
rf767b1,2022-08-20,6,新北市板橋區,漢生里,56700.0,2022-08
rf767b1,2022-08-21,7,新北市板橋區,漢生里,66312.0,2022-08
rf767b1,2022-08-22,1,新北市板橋區,漢生里,34338.0,2022-08
rf767b1,2022-08-23,2,新北市板橋區,漢生里,35823.0,2022-08
rf767b1,2022-08-24,3,新北市板橋區,漢生里,30387.0,2022-08
rf767b1,2022-08-25,4,新北市板橋區,漢生里,30337.0,2022-08
rf767b1,2022-08-26,5,新北市板橋區,漢生里,31281.0,2022-08
rf767b1,2022-08-27,6,新北市板橋區,漢生里,61710.0,2022-08
rf767b1,2022-08-28,7,新北市板橋區,漢生里,40897.0,2022-08
rf767b1,2022-08-29,1,新北市板橋區,漢生里,44600.0,2022-08
rf767b1,2022-08-30,2,新北市板橋區,漢生里,30451.0,2022-08
rf767b1,2022-08-31,3,新北市板橋區,漢生里,23314.0,2022-08
rf767b1,2022-09-01,4,新北市板橋區,漢生里,24699.0,2022-09
rf767b1,2022-09-02,5,新北市板橋區,漢生里,24312.0,2022-09
rf767b1,2022-09-03,6,新北市板橋區,漢生里,47396.0,2022-09
rf767b1,2022-09-04,7,新北市板橋區,漢生里,43210.0,2022-09
rf767b1,2022-09-05,1,新北市板橋區,漢生里,34104.0,2022-09
rf767b1,2022-09-06,2,新北市板橋區,漢生里,31533.0,2022-09
rf767b1,2022-09-07,3,新北市板橋區,漢生里,25399.0,2022-09
rf767b1,2022-09-08,4,新北市板橋區,漢生里,27897.0,2022-09
rf767b1,2022-09-09,5,新北市板橋區,漢生里,51563.0,2022-09
rf767b1,2022-09-10,6,新北市板橋區,漢生里,47966.0,2022-09
rf767b1,2022-09-11,7,新北市板橋區,漢生里,48118.0,2022-09
rf767b1,2022-09-12,1,新北市板橋區,漢生里,25616.0,2022-09
rf767b1,2022-09-13,2,新北市板橋區,漢生里,25375.0,2022-09
rf767b1,2022-09-14,3,新北市板橋區,漢生里,23196.0,2022-09
rf767b1,2022-09-15,4,新北市板橋區,漢生里,25800.0,2022-09
rf767b1,2022-09-16,5,新北市板橋區,漢生里,27906.0,2022-09
rf767b1,2022-09-17,6,新北市板橋區,漢生里,53560.0,2022-09
rf767b1,2022-09-18,7,新北市板橋區,漢生里,69291.0,2022-09
rf767b1,2022-09-19,1,新北市板橋區,漢生里,31363.0,2022-09
rf767b1,2022-09-20,2,新北市板橋區,漢生里,33440.0,2022-09
rf767b1,2022-09-21,3,新北市板橋區,漢生里,29053.0,2022-09
rf767b1,2022-09-22,4,新北市板橋區,漢生里,30784.0,2022-09
rf767b1,2022-09-23,5,新北市板橋區,漢生里,31670.0,2022-09
rf767b1,2022-09-24,6,新北市板橋區,漢生里,55141.0,2022-09
rf767b1,2022-09-25,7,新北市板橋區,漢生里,62628.0,2022-09
rf767b1,2022-09-26,1,新北市板橋區,漢生里,34424.0,2022-09
rf767b1,2022-09-27,2,新北市板橋區,漢生里,30201.0,2022-09
rf767b1,2022-09-28,3,新北市板橋區,漢生里,33198.0,2022-09
rf767b1,2022-09-29,4,新北市板橋區,漢生里,29425.0,2022-09
rf767b1,2022-09-30,5,新北市板橋區,漢生里,34710.0,2022-09
rf767b1,2022-10-01,6,新北市板橋區,漢生里,54809.0,2022-10
rf767b1,2022-10-02,7,新北市板橋區,漢生里,60925.0,2022-10
rf767b1,2022-10-03,1,新北市板橋區,漢生里,33416.0,2022-10
rf767b1,2022-10-04,2,新北市板橋區,漢生里,26651.0,2022-10
rf767b1,2022-10-05,3,新北市板橋區,漢生里,25065.0,2022-10
rf767b1,2022-10-06,4,新北市板橋區,漢生里,29431.0,2022-10
rf767b1,2022-10-07,5,新北市板橋區,漢生里,30425.0,2022-10
rf767b1,2022-10-08,6,新北市板橋區,漢生里,52732.0,2022-10
rf767b1,2022-10-09,7,新北市板橋區,漢生里,58032.0,2022-10
rf767b1,2022-10-10,1,新北市板橋區,漢生里,63681.0,2022-10
rf767b1,2022-10-11,2,新北市板橋區,漢生里,23303.0,2022-10
rf767b1,2022-10-13,4,新北市板橋區,漢生里,27627.0,2022-10
rf767b1,2022-10-14,5,新北市板橋區,漢生里,26993.0,2022-10
rf767b1,2022-10-15,6,新北市板橋區,漢生里,55100.0,2022-10
rf767b1,2022-10-16,7,新北市板橋區,漢生里,47434.0,2022-10
rf767b1,2022-10-17,1,新北市板橋區,漢生里,31160.0,2022-10
rf767b1,2022-10-18,2,新北市板橋區,漢生里,27179.0,2022-10
rf767b1,2022-10-19,3,新北市板橋區,漢生里,27415.0,2022-10
rf767b1,2022-10-20,4,新北市板橋區,漢生里,25515.0,2022-10
rf767b1,2022-10-21,5,新北市板橋區,漢生里,26350.0,2022-10
rf767b1,2022-10-22,6,新北市板橋區,漢生里,56266.0,2022-10
rf767b1,2022-10-23,7,新北市板橋區,漢生里,60713.0,2022-10
